Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '588'. Previous value was '587'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '648'. Previous value was '647'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":0,""AGV2Action"":7}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '589'. Previous value was '588'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '649'. Previous value was '648'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":3,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '590'. Previous value was '589'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '650'. Previous value was '649'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":0}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '591'. Previous value was '590'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '651'. Previous value was '650'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":0,""AGV2Action"":0}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '592'. Previous value was '591'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '652'. Previous value was '651'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":0}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '593'. Previous value was '592'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '653'. Previous value was '652'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":0,""AGV2Action"":0}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '594'. Previous value was '593'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '654'. Previous value was '653'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":0,""AGV2Action"":0}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '595'. Previous value was '594'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '655'. Previous value was '654'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '596'. Previous value was '595'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '656'. Previous value was '655'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":3,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '597'. Previous value was '596'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '657'. Previous value was '656'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":7}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '598'. Previous value was '597'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '658'. Previous value was '657'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":6,""AGV2Action"":7}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,"Token branching on condition 'AGVRemainingQty[AGVAction[AGV.NUM] + 1, AGV.NUM] > 0'."
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] AGV Options,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] Reward ,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token branching on condition 'EnableAgent == True'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] Agent Enabled?,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token branching on condition 'MyToken1.i < 1000'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Decide] loop,Token sent to 'True' exit.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Assign] loop +1,Assigning state variable 'MyToken1.5.i' the value '599'. Previous value was '598'.
0.0744305555883975,AGV1[2],Model,5.Ask_AI_WhatIsTheNextPosition,[Execute] JUST UPDATE,Executing process 'AgentWaitUpdate'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Begin],Process 'AgentWaitUpdate' execution started.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] StepCount,Assigning state variable 'Model.Step' the value '659'. Previous value was '658'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[AgentWait] AGENT WAIT,"{""PickerAction"":2,""AGV1Action"":0,""AGV2Action"":5}"
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Assign] Reward = 0,Assigning state variable 'Model.Reward' the value '0'. Previous value was '0'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token branching on condition 'Step > 3000'.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[Decide] RunTooLong,Token sent to 'False' exit.
0.0744305555883975,AGV1[2],Model,25.AgentWaitUpdate,[End],Process 'AgentWaitUpdate' execution ended.
